Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label,L7Protocol,ProtocolName
192.168.180.67-10.200.7.9-54360-3128-6,192.168.180.67,54360,10.200.7.9,3128,6,26/04/201711:11:35,530386,10,67,2536,40152,1448,0,253.6,446.5766576,2872,0,599.2835821,949.3984508,80484.77901,145.177286,6978.763158,22737.59675,99107,0,430934,47881.55556,58669.13577,131716,88,530326,8035.242424,25529.66538,99107,0,0,0,0,0,328,2184,18.85419298,126.323093,0,2872,547.2820513,901.8570581,813346.1532,0,0,0,1,0,0,0,0,6,554.3896104,253.6,599.2835821,328,0,0,0,0,0,0,10,2536,67,40152,29200,277,5,32,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.67-10.200.7.9-54360-3128-6,10.200.7.9,3128,192.168.180.67,54360,6,26/04/201711:11:36,86,4,0,5597,0,2701,0,1399.25,1104.11454,0,0,0,0,65081395.35,46511.62791,28.66666667,48.78865988,85,0,86,28.66666667,48.78865988,85,0,0,0,0,0,0,0,0,0,0,128,0,46511.62791,0,0,2701,1409,956.4397524,914777,0,0,0,0,1,0,0,0,0,1761.25,1399.25,0,128,0,0,0,0,0,0,4,5597,0,0,277,-1,2,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.67-10.200.7.9-54360-3128-6,10.200.7.9,3128,192.168.180.67,54360,6,26/04/201711:11:36,1,2,0,1253,0,1253,0,626.5,886.0047968,0,0,0,0,1.25E+09,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2.00E+06,0,0,1253,835.3333333,723.4198873,523336.3333,0,1,0,0,1,0,0,0,0,1253,626.5,0,64,0,0,0,0,0,0,2,1253,0,0,277,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.67-10.200.7.9-54360-3128-6,10.200.7.9,3128,192.168.180.67,54360,6,26/04/201711:11:36,1,2,0,4149,0,4149,0,2074.5,2933.786035,0,0,0,0,4.15E+09,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2.00E+06,0,0,4149,2766,2395.426267,5738067,0,1,0,0,1,0,0,0,0,4149,2074.5,0,64,0,0,0,0,0,0,2,4149,0,0,277,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.67-10.200.7.9-54360-3128-6,10.200.7.9,3128,192.168.180.67,54360,6,26/04/201711:11:36,7,3,0,4149,0,2896,0,1383,1452.370132,0,0,0,0,592714285.7,428571.4286,3.5,4.949747468,7,0,7,3.5,4.949747468,7,0,0,0,0,0,0,0,0,0,0,96,0,428571.4286,0,0,2896,1761.25,1406.607592,1978544.917,0,0,0,0,1,0,0,0,0,2348.333333,1383,0,96,0,0,0,0,0,0,3,4149,0,0,277,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.67-10.200.7.9-54360-3128-6,192.168.180.67,54360,10.200.7.9,3128,6,26/04/201711:11:36,5310,2,0,0,0,0,0,0,0,0,0,0,0,0,376.6478343,5310,0,5310,5310,5310,5310,0,5310,5310,0,0,0,0,0,0,0,0,0,64,0,376.6478343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,387,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
172.19.1.45-10.200.7.6-50242-3128-6,10.200.7.6,3128,172.19.1.45,50242,6,26/04/201711:11:33,2857279,928,0,1729510,0,5840,0,1863.696121,845.6074371,0,0,0,0,605299.6575,324.784524,3082.285868,22019.46301,422260,0,2857279,3082.285868,22019.46301,422260,0,0,0,0,0,0,0,0,0,0,18608,0,324.784524,0,0,5840,1861.689989,847.360742,718020.2271,0,0,0,1,1,0,0,0,0,1863.696121,1863.696121,0,18608,0,0,0,0,0,0,928,1729510,0,0,14600,-1,924,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.131.26-10.200.7.4-49418-3128-6,192.168.131.26,49418,10.200.7.4,3128,6,26/04/201711:11:35,1153553,8,32,3098,17215,1460,0,387.25,664.1169755,2920,0,537.96875,814.0486822,17609.07388,34.67547655,29578.28205,109513.6236,483849,0,1153553,164793.2857,224180.6488,483849,130,469135,15133.3871,83411.10488,464561,0,0,0,0,0,172,700,6.93509531,27.74038124,0,2920,495.4390244,775.0366459,600681.8024,0,0,0,1,0,0,0,0,4,507.825,387.25,537.96875,172,0,0,0,0,0,0,8,3098,32,17215,8192,365,7,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.131.26-10.200.7.4-49418-3128-6,10.200.7.4,3128,192.168.131.26,49418,6,26/04/201711:11:36,600,2,0,12,0,6,6,6,0,0,0,0,0,20000,3333.333333,600,0,600,600,600,600,0,600,600,0,0,0,0,0,0,0,0,0,40,0,3333.333333,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,365,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
205.185.208.78-10.200.7.217-443-35939-6,10.200.7.217,35939,205.185.208.78,443,6,26/04/201711:11:25,10668226,24,28,3612,32249,1238,0,150.5,364.8383799,2896,0,1151.75,1152.046669,3361.477344,4.87428744,209180.902,1368709.685,9783920,0,883925,38431.52174,80496.95654,223619,0,10452955,387146.4815,1879353.428,9784202,0,0,0,0,0,784,912,2.249671126,2.624616314,0,2896,676.6226415,1003.054953,1006119.239,0,0,0,1,0,0,0,0,1,689.6346154,150.5,1151.75,784,0,0,0,0,0,0,24,3612,28,32249,14600,36,6,32,883925,0,883925,883925,9783920,0,9783920,9783920,BENIGN,91,SSL
172.17.1.110-10.200.7.7-49486-3128-6,172.17.1.110,49486,10.200.7.7,3128,6,26/04/201711:11:25,10675733,12,46,2080,60776,1238,0,173.3333333,368.7912278,5840,0,1321.217391,1639.880293,5887.7456,5.43288222,187293.5614,1267838.44,9580599,0,1095133,99557.54545,112580.8023,228519,599,10675469,237232.6444,1456839.857,9784094,0,0,0,0,0,252,956,1.124044597,4.308837623,0,5840,1065.355932,1532.437981,2348366.164,0,0,0,1,0,0,0,0,3,1083.724138,173.3333333,1321.217391,252,0,0,0,0,0,0,12,2080,46,60776,8192,615,11,20,1095133,0,1095133,1095133,9580599,0,9580599,9580599,BENIGN,130,HTTP_CONNECT
172.17.1.110-10.200.7.7-49486-3128-6,10.200.7.7,3128,172.17.1.110,49486,6,26/04/201711:11:36,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,3.70E+07,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2.00E+06,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,615,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
205.185.208.78-10.200.7.217-443-35941-6,10.200.7.217,35941,205.185.208.78,443,6,26/04/201711:11:25,10689452,32,39,2548,55226,1223,0,79.625,300.2029152,5792,0,1416.051282,1265.838768,5404.767242,6.642061726,152706.4571,1141510.454,9556171,0,10689426,344820.1935,1711361.121,9556350,0,10468944,275498.5263,1547788.886,9556756,0,0,0,0,0,1040,1264,2.993605285,3.648456441,0,5792,802.4166667,1161.16687,1348308.5,0,0,0,1,0,0,0,0,1,813.7183099,79.625,1416.051282,1040,0,0,0,0,0,0,32,2548,39,55226,14600,36,4,32,1133075,0,1133075,1133075,9556171,0,9556171,9556171,BENIGN,91,SSL
172.17.1.110-10.200.7.7-49487-3128-6,172.17.1.110,49487,10.200.7.7,3128,6,26/04/201711:11:25,10696616,20,78,2113,110916,1223,0,105.65,289.8951308,5840,0,1422,1313.094105,10566.79982,9.161776023,110274.3918,969801.4862,9551865,0,1144750,60250,98100.84948,234154,0,10696299,138912.974,1088669.075,9556473,0,0,0,0,0,412,1596,1.869750209,7.292025815,0,5840,1141.707071,1290.70922,1665930.291,0,0,0,1,0,0,0,0,3,1153.357143,105.65,1422,412,0,0,0,0,0,0,20,2113,78,110916,8192,615,19,20,1144750,0,1144750,1144750,9551865,0,9551865,9551865,BENIGN,130,HTTP_CONNECT
172.17.1.110-10.200.7.7-49487-3128-6,10.200.7.7,3128,172.17.1.110,49487,6,26/04/201711:11:36,173,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,248554.9133,17341.04046,86.5,101.1162697,158,15,173,86.5,101.1162697,158,15,0,0,0,0,0,0,0,0,0,60,0,17341.04046,0,6,31,12.25,12.5,156.25,0,0,0,0,1,1,0,0,0,16.33333333,14.33333333,0,60,0,0,0,0,0,0,3,43,0,0,615,-1,2,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
10.200.7.217-74.119.118.71-59459-80-6,10.200.7.217,59459,74.119.118.71,80,6,26/04/201711:11:20,16424526,74,92,6792,169830,1448,0,91.78378378,346.4777868,10136,0,1845.978261,1343.643243,10753.55234,10.10683657,99542.58182,1146074.095,14724410,0,1700116,23289.26027,52847.66181,390793,0,16423898,180482.3956,1542421.071,14725374,0,0,0,0,0,2384,2960,4.505457266,5.601379303,0,10136,1057.616766,1345.183817,1809519.503,0,0,0,1,0,0,0,0,1,1063.987952,91.78378378,1845.978261,2384,0,0,0,0,0,0,74,6792,92,169830,14600,1810,5,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.131.26-10.200.7.6-49434-3128-6,192.168.131.26,49434,10.200.7.6,3128,6,26/04/201711:11:36,230711,4,15,1688,6170,1676,0,422,836.0047847,1228,0,411.3333333,597.7441721,34059.92779,82.35411402,12817.27778,47695.95925,203144,0,230711,76903.66667,125510.5468,221809,2276,212911,15207.92857,54143.89076,203144,0,0,0,0,0,92,360,17.33770822,65.01640581,0,1676,392.9,618.2206981,382196.8316,0,0,0,1,0,0,0,0,3,413.5789474,422,411.3333333,92,0,0,0,0,0,0,4,1688,15,6170,8192,281,3,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.131.26-10.200.7.6-49434-3128-6,10.200.7.6,3128,192.168.131.26,49434,6,26/04/201711:11:36,37,2,0,12,0,6,6,6,0,0,0,0,0,324324.3243,54054.05405,37,0,37,37,37,37,0,37,37,0,0,0,0,0,0,0,0,0,40,0,54054.05405,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,281,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.131.26-10.200.7.6-49434-3128-6,10.200.7.6,3128,192.168.131.26,49434,6,26/04/201711:11:36,184,2,0,12,0,6,6,6,0,0,0,0,0,65217.3913,10869.56522,184,0,184,184,184,184,0,184,184,0,0,0,0,0,0,0,0,0,40,0,10869.56522,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,281,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.131.26-10.200.7.6-49426-3128-6,192.168.131.26,49426,10.200.7.6,3128,6,26/04/201711:11:35,702133,8,37,3914,11872,1460,0,489.25,685.4945556,4302,0,320.8648649,967.1014586,22482.9199,64.09042162,15957.56818,64315.24428,361571,0,702133,100304.7143,141000.5226,362458,52,366065,10168.47222,60242.60151,361571,0,0,0,0,0,172,800,11.39385273,52.69656888,0,4302,343.173913,910.0241341,828143.9246,0,0,0,1,0,0,0,0,4,350.8,489.25,320.8648649,172,0,0,0,0,0,0,8,3914,37,11872,8192,457,7,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.131.26-10.200.7.6-49426-3128-6,10.200.7.6,3128,192.168.131.26,49426,6,26/04/201711:11:36,60,2,0,12,0,6,6,6,0,0,0,0,0,2.00E+05,33333.33333,60,0,60,60,60,60,0,60,60,0,0,0,0,0,0,0,0,0,40,0,33333.33333,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,457,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.131.26-10.200.7.6-49426-3128-6,10.200.7.6,3128,192.168.131.26,49426,6,26/04/201711:11:36,148,2,0,12,0,6,6,6,0,0,0,0,0,81081.08108,13513.51351,148,0,148,148,148,148,0,148,148,0,0,0,0,0,0,0,0,0,40,0,13513.51351,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,457,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.131.26-10.200.7.4-49420-3128-6,192.168.131.26,49420,10.200.7.4,3128,6,26/04/201711:11:35,1204512,10,42,637,67043,589,0,63.7,184.5812378,4096,0,1596.261905,1183.100785,56188.73037,43.17101033,23617.88235,149377.7111,1065879,0,1204512,133834.6667,350578.972,1065879,178,138098,3368.243902,13809.64054,80058,0,0,0,0,0,212,900,8.302117372,34.86889296,0,4096,1276.981132,1227.318363,1506310.365,0,0,0,1,0,0,0,0,4,1301.538462,63.7,1596.261905,212,0,0,0,0,0,0,10,637,42,67043,8192,247,9,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.131.26-10.200.7.6-49428-3128-6,192.168.131.26,49428,10.200.7.6,3128,6,26/04/201711:11:36,333633,3,15,508,1680,502,0,169.3333333,288.1134036,330,0,112,159.5798054,6558.104264,53.9514976,19625.47059,68000.67079,279005,0,333633,166816.5,232951.3793,331538,2095,281706,20121.85714,74513.80713,279005,0,0,0,0,0,72,360,8.991916267,44.95958134,0,502,115.1578947,173.9659172,30264.14035,0,0,0,1,0,0,0,0,5,121.5555556,169.3333333,112,72,0,0,0,0,0,0,3,508,15,1680,8192,245,2,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.131.26-10.200.7.4-49420-3128-6,10.200.7.4,3128,192.168.131.26,49420,6,26/04/201711:11:36,31,2,0,12,0,6,6,6,0,0,0,0,0,387096.7742,64516.12903,31,0,31,31,31,31,0,31,31,0,0,0,0,0,0,0,0,0,40,0,64516.12903,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,247,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.131.26-10.200.7.4-49420-3128-6,10.200.7.4,3128,192.168.131.26,49420,6,26/04/201711:11:36,236,2,0,12,0,6,6,6,0,0,0,0,0,50847.45763,8474.576271,236,0,236,236,236,236,0,236,236,0,0,0,0,0,0,0,0,0,40,0,8474.576271,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,247,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.131.26-10.200.7.6-49435-3128-6,192.168.131.26,49435,10.200.7.6,3128,6,26/04/201711:11:36,228220,3,12,429,564,423,0,143,242.50567,528,0,47,151.5051754,4351.064762,65.72605381,16301.42857,60030.5238,224853,0,3147,1573.5,2025.860928,3006,141,228213,20746.63636,67700.93873,224853,0,0,0,0,0,72,300,13.14521076,52.58084305,0,528,62.0625,162.549877,26422.4625,0,0,0,1,0,0,0,0,4,66.2,143,47,72,0,0,0,0,0,0,3,429,12,564,8192,245,2,20,0,0,0,0,0,0,0,0,BENIGN,70,YAHOO
192.168.131.26-10.200.7.6-49428-3128-6,10.200.7.6,3128,192.168.131.26,49428,6,26/04/201711:11:36,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2.00E+06,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,245,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.131.26-10.200.7.6-49435-3128-6,10.200.7.6,3128,192.168.131.26,49435,6,26/04/201711:11:36,1,2,0,534,0,528,6,267,369.1097398,0,0,0,0,5.34E+08,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2.00E+06,0,6,528,354,301.3768405,90828,0,1,0,0,1,0,0,0,0,531,267,0,40,0,0,0,0,0,0,2,534,0,0,245,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.131.26-10.200.7.6-49428-3128-6,10.200.7.6,3128,192.168.131.26,49428,6,26/04/201711:11:36,240,2,0,12,0,6,6,6,0,0,0,0,0,50000,8333.333333,240,0,240,240,240,240,0,240,240,0,0,0,0,0,0,0,0,0,40,0,8333.333333,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,245,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.131.26-10.200.7.6-49435-3128-6,10.200.7.6,3128,192.168.131.26,49435,6,26/04/201711:11:36,1,2,0,534,0,528,6,267,369.1097398,0,0,0,0,5.34E+08,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2.00E+06,0,6,528,354,301.3768405,90828,0,1,0,0,1,0,0,0,0,531,267,0,40,0,0,0,0,0,0,2,534,0,0,245,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.131.26-10.200.7.6-49435-3128-6,10.200.7.6,3128,192.168.131.26,49435,6,26/04/201711:11:36,29,2,0,534,0,528,6,267,369.1097398,0,0,0,0,18413793.1,68965.51724,29,0,29,29,29,29,0,29,29,0,0,0,0,0,1,0,0,0,40,0,68965.51724,0,6,528,354,301.3768405,90828,0,1,0,0,1,0,0,0,0,531,267,0,40,0,0,0,0,0,0,2,534,0,0,245,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
10.200.7.196-31.13.73.36-35056-80-6,10.200.7.196,35056,31.13.73.36,80,6,26/04/201711:11:36,1001,3,4,484,2982,484,0,161.3333333,279.4375303,1448,0,745.5,811.9365739,3462537.463,6993.006993,166.8333333,183.3874769,475,0,525,262.5,26.1629509,281,244,933,311,537.8020082,932,0,0,0,0,0,104,136,2997.002997,3996.003996,0,1448,433.25,647.3479413,419059.3571,0,0,0,1,0,0,0,0,1,495.1428571,161.3333333,745.5,104,0,0,0,0,0,0,3,484,4,2982,14600,5792,1,32,0,0,0,0,0,0,0,0,BENIGN,119,FACEBOOK
10.200.7.196-31.13.73.36-35056-80-6,10.200.7.196,35056,31.13.73.36,80,6,26/04/201711:11:36,317,3,0,0,0,0,0,0,0,0,0,0,0,0,9463.722397,158.5,222.7386361,316,1,317,158.5,222.7386361,316,1,0,0,0,0,0,0,0,0,0,96,0,9463.722397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,119,FACEBOOK
192.168.180.37-10.200.7.9-2096-3128-6,192.168.180.37,2096,10.200.7.9,3128,6,26/04/201711:11:36,390645,14,67,2214,48191,1448,0,158.1428571,380.9988607,4462,0,719.2686567,1121.843067,129030.1937,207.3493837,4883.0625,17818.88503,96010,0,390645,30049.61538,50191.62941,134000,32,390642,5918.818182,19677.62492,96010,0,0,0,0,0,460,2184,35.83816509,171.5112186,0,4462,614.695122,1048.095753,1098504.708,0,0,0,1,0,0,0,0,4,622.2839506,158.1428571,719.2686567,460,0,0,0,0,0,0,14,2214,67,48191,65535,215,6,32,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.37-10.200.7.9-2096-3128-6,192.168.180.37,2096,10.200.7.9,3128,6,26/04/201711:11:36,47,1,1,0,0,0,0,0,0,0,0,0,0,0,42553.19149,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21276.59574,21276.59574,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,32768,215,0,32,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
207.244.80.182-10.200.7.199-443-46989-6,10.200.7.199,46989,207.244.80.182,443,6,26/04/201711:11:36,371354,18,12,2082,13213,1448,0,115.6666667,339.1345386,2961,0,1101.083333,1091.068072,41187.11526,80.78545,12805.31034,27965.21678,91795,0,371354,21844.35294,35351.34976,96058,0,264848,24077.09091,51839.89239,139670,0,0,0,0,0,380,248,48.47127,32.31418,0,2961,493.3870968,862.0326629,743100.3118,0,0,0,1,0,0,0,0,0,509.8333333,115.6666667,1101.083333,380,0,0,0,0,0,0,18,2082,12,13213,5840,282,17,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.37-10.200.7.9-2096-3128-6,10.200.7.9,3128,192.168.180.37,2096,6,26/04/201711:11:36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,0,2.00E+06,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,215,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.37-10.200.7.9-2096-3128-6,10.200.7.9,3128,192.168.180.37,2096,6,26/04/201711:11:36,7,3,0,0,0,0,0,0,0,0,0,0,0,0,428571.4286,3.5,3.535533906,6,1,7,3.5,3.535533906,6,1,0,0,0,0,0,0,0,0,0,96,0,428571.4286,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,215,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
157.240.0.22-10.200.7.217-443-51433-6,10.200.7.217,51433,157.240.0.22,443,6,26/04/201711:11:34,2083854,2,0,0,0,0,0,0,0,0,0,0,0,0,0.959760137,2083854,0,2083854,2083854,2083854,2083854,0,2083854,2083854,0,0,0,0,0,0,0,0,0,64,0,0.959760137,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,457,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,119,FACEBOOK
192.168.131.26-10.200.7.6-49423-3128-6,192.168.131.26,49423,10.200.7.6,3128,6,26/04/201711:11:35,986499,5,15,590,4090,572,0,118,253.8070133,812,0,272.6666667,394.759722,4744.049411,20.27371543,51921,150116.1631,627342,0,986499,246624.75,303571.7115,627342,1150,164814,11772.42857,43018.54024,161217,0,0,0,0,0,112,360,5.068428858,15.20528657,0,812,222.8571429,359.2506487,129061.0286,0,0,0,1,0,0,0,0,3,234,118,272.6666667,112,0,0,0,0,0,0,5,590,15,4090,8192,246,4,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.131.26-10.200.7.6-49423-3128-6,10.200.7.6,3128,192.168.131.26,49423,6,26/04/201711:11:36,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2.00E+06,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,246,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.130.245-10.200.7.7-1789-3128-6,192.168.130.245,1789,10.200.7.7,3128,6,26/04/201711:11:36,528961,13,27,1214,4116,223,0,93.38461538,102.9526902,2164,0,152.4444444,442.8204475,10076.35724,75.61994173,13563.10256,43826.01171,170225,0,528961,44080.08333,77553.53997,183115,0,505543,19443.96154,52843.36931,170225,0,0,0,0,0,284,588,24.57648106,51.04346067,0,2164,130,363.0929633,131836.5,0,0,0,1,0,0,0,0,2,133.25,93.38461538,152.4444444,284,0,0,0,0,0,0,13,1214,27,4116,65535,557,11,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.130.245-10.200.7.7-1789-3128-6,192.168.130.245,1789,10.200.7.7,3128,6,26/04/201711:11:36,446,1,1,6,6,6,6,6,0,6,6,6,0,26905.8296,4484.304933,446,0,446,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2242.152466,2242.152466,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,64748,557,0,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.130.245-10.200.7.7-1789-3128-6,10.200.7.7,3128,192.168.130.245,1789,6,26/04/201711:11:36,2,2,0,12,0,6,6,6,0,0,0,0,0,6.00E+06,1.00E+06,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,40,0,1.00E+06,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,557,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
172.217.29.42-10.200.7.217-443-42057-6,10.200.7.217,42057,172.217.29.42,443,6,26/04/201711:11:36,528044,15,10,746,5184,223,0,49.73333333,87.56912915,1418,0,518.4,663.6964165,11230.12476,47.34453947,22001.83333,53245.3286,160773,0,528044,37717.42857,71039.54069,183080,0,345815,38423.88889,75497.21489,173573,0,0,0,0,0,520,336,28.40672368,18.93781579,0,1418,228.0769231,466.6383545,217751.3538,0,0,0,1,0,0,0,0,0,237.2,49.73333333,518.4,520,0,0,0,0,0,0,15,746,10,5184,14600,349,4,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
179.1.4.224-10.200.7.217-443-56590-6,179.1.4.224,443,10.200.7.217,56590,6,26/04/201711:11:36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,0,2.00E+06,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,136,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,91,SSL
